TC_ID,2018_Total_A,2018_Can_A,2018_LowVeg_A,2018_Barren_A,2018_Water_A,2018_Build_A,2018_Road_A,2018_Shrub_A,2018_Wetlands_A,2018_Imperv_A,2013_Total_A,2013_Can_A,2013_LowVeg_A,2013_Barren_A,2013_Water_A,2013_Build_A,2013_Road_A,2013_Shrub_A,2013_Wetlands_A,2013_Imperv_A,Can_PChange,LowVeg_Pchange,Barren_Pchange,Water_Pchange,Build_Pchange,Road_Pchange,Shrub_Pchange,Wetlands_Pchange,Imperv_Pchange
28711,897,0,1,0,9,0,114,0,773,0,897,0,1,0,9,0,114,0,773,0,0,0,0,0,0,0,0,0,0
28712,1804,0,0,0,0,0,0,0,1804,0,1804,0,0,0,0,0,0,0,1804,0,0,0,0,0,0,0,0,0,0
28713,900,801,61,0,0,0,0,0,38,0,900,807,55,0,0,0,0,0,38,0,-0.743494424,10.90909091,0,0,0,0,0,0,0
28714,896,536,97,0,175,0,0,0,88,0,896,536,97,0,175,0,0,0,88,0,0,0,0,0,0,0,0,0,0
28715,898,874,24,0,0,0,0,0,0,0,898,874,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28716,1795,0,0,0,0,0,0,0,1795,0,1795,0,0,0,0,0,0,0,1795,0,0,0,0,0,0,0,0,0,0
28717,901,0,15,0,203,0,0,0,683,0,901,0,15,0,203,0,0,0,683,0,0,0,0,0,0,0,0,0,0
28718,900,709,141,0,0,0,0,0,0,50,900,725,128,0,0,0,0,0,0,47,-2.206896552,10.15625,0,0,0,0,0,0,6.382978723
28719,1797,1140,657,0,0,0,0,0,0,0,1797,1140,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28720,6298,432,4229,11,699,541,0,0,0,386,6298,432,4262,11,699,529,0,0,0,365,0,-0.774284374,0,0,2.268431002,0,0,0,5.753424658
28721,897,0,0,0,19,0,0,0,878,0,897,0,0,0,19,0,0,0,878,0,0,0,0,0,0,0,0,0,0
28722,6292,0,0,0,0,0,0,0,6292,0,6292,0,0,0,0,0,0,0,6292,0,0,0,0,0,0,0,0,0,0
28723,903,402,353,0,0,0,0,0,0,148,903,402,353,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0
28724,1797,1205,110,0,0,0,0,482,0,0,1797,1205,110,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0
28725,894,673,14,0,0,0,0,0,207,0,894,673,14,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0
28726,899,464,166,0,53,0,0,0,216,0,899,464,166,0,53,0,0,0,216,0,0,0,0,0,0,0,0,0,0
28727,900,602,115,0,183,0,0,0,0,0,900,602,115,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28728,1803,1800,0,0,3,0,0,0,0,0,1803,1800,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28729,902,902,0,0,0,0,0,0,0,0,902,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28730,904,844,45,0,15,0,0,0,0,0,904,844,45,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28731,21603,17699,1015,0,2,0,0,0,2887,0,21603,17699,1015,0,2,0,0,0,2887,0,0,0,0,0,0,0,0,0,0
28732,1798,1014,336,0,106,0,0,0,0,342,1798,1014,336,0,106,0,0,0,0,342,0,0,0,0,0,0,0,0,0
28733,159283,158063,849,0,0,0,0,0,353,18,159283,158063,849,0,0,0,0,0,353,18,0,0,0,0,0,0,0,0,0
28734,12596,0,0,0,0,0,0,0,12596,0,12596,0,0,0,0,0,0,0,12596,0,0,0,0,0,0,0,0,0,0
28735,904,0,0,0,0,0,0,0,904,0,904,0,0,0,0,0,0,0,904,0,0,0,0,0,0,0,0,0,0
28736,902,658,80,0,0,0,0,164,0,0,902,658,80,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0
28737,1799,747,760,0,0,0,291,0,0,1,1799,747,760,0,0,0,269,0,0,23,0,0,0,0,0,8.178438662,0,0,-95.65217391
28738,1804,763,710,0,18,0,0,0,308,5,1804,763,710,0,18,0,0,0,308,5,0,0,0,0,0,0,0,0,0
28739,62091,20518,34976,0,908,2305,222,0,1731,1431,62091,20576,34974,0,908,2305,222,0,1731,1375,-0.281881804,0.005718534,0,0,0,0,0,0,4.072727273
28740,907,0,0,0,899,0,0,0,8,0,907,0,0,0,899,0,0,0,8,0,0,0,0,0,0,0,0,0,0
28741,905,861,2,0,0,0,42,0,0,0,905,861,2,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
28742,904,20,0,0,0,0,0,0,884,0,904,20,0,0,0,0,0,0,884,0,0,0,0,0,0,0,0,0,0
28743,1799,0,0,0,394,0,263,0,1138,4,1799,0,0,0,394,0,263,0,1138,4,0,0,0,0,0,0,0,0,0
28744,896,0,0,0,0,0,0,0,896,0,896,0,0,0,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0
28745,32409,0,1,0,8,0,0,0,32400,0,32409,0,1,0,8,0,0,0,32400,0,0,0,0,0,0,0,0,0,0
28746,901,889,12,0,0,0,0,0,0,0,901,889,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28747,898,876,0,0,0,0,0,22,0,0,898,876,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
28748,2698,790,1369,0,531,0,0,0,0,8,2698,790,1377,0,531,0,0,0,0,0,0,-0.58097313,0,0,0,0,0,0,0
28749,2700,2700,0,0,0,0,0,0,0,0,2700,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28750,900,0,0,0,542,0,0,0,358,0,900,0,0,0,542,0,0,0,358,0,0,0,0,0,0,0,0,0,0
28751,902,0,6,0,170,0,0,0,699,27,902,27,6,0,170,0,0,0,699,0,-100,0,0,0,0,0,0,0,0
28752,902,376,350,0,176,0,0,0,0,0,902,376,350,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28753,67513,35137,31702,0,51,0,0,0,59,564,67513,35281,31558,0,51,0,0,0,59,564,-0.408151696,0.456302681,0,0,0,0,0,0,0
28754,902,0,0,0,0,0,0,0,902,0,902,0,0,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0
28755,1797,0,0,0,0,0,0,0,1797,0,1797,0,0,0,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0
28756,897,0,0,0,0,0,0,0,897,0,897,0,0,0,0,0,0,0,897,0,0,0,0,0,0,0,0,0,0
28757,898,550,0,0,67,0,0,0,281,0,898,550,0,0,67,0,0,0,281,0,0,0,0,0,0,0,0,0,0
28758,7200,6766,5,0,429,0,0,0,0,0,7200,6766,5,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28759,901,425,476,0,0,0,0,0,0,0,901,447,454,0,0,0,0,0,0,0,-4.921700224,4.845814978,0,0,0,0,0,0,0
28760,1802,1710,21,0,0,0,71,0,0,0,1802,1710,21,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
28761,6305,4592,1189,0,0,0,0,129,0,395,6305,4592,1189,0,0,0,0,129,0,395,0,0,0,0,0,0,0,0,0
28762,1799,1799,0,0,0,0,0,0,0,0,1799,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28763,903,903,0,0,0,0,0,0,0,0,903,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28764,898,0,0,0,0,0,0,0,898,0,898,0,0,0,0,0,0,0,898,0,0,0,0,0,0,0,0,0,0
28765,1795,0,0,0,0,0,0,0,1795,0,1795,0,0,0,0,0,0,0,1795,0,0,0,0,0,0,0,0,0,0
28766,3598,825,849,0,575,426,0,0,0,923,3598,874,849,0,575,426,0,0,0,874,-5.606407323,0,0,0,0,0,0,0,5.606407323
28767,3595,2519,881,0,0,0,0,0,195,0,3595,2519,881,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0
28768,44091,18141,22123,0,120,0,1034,0,1272,1401,44091,18159,22128,0,120,0,1034,0,1272,1378,-0.099124401,-0.022595806,0,0,0,0,0,0,1.669085631
28769,1798,1756,42,0,0,0,0,0,0,0,1798,1756,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28770,899,776,7,0,7,0,0,23,86,0,899,776,7,0,7,0,0,23,86,0,0,0,0,0,0,0,0,0,0
28771,895,0,28,0,54,0,0,0,813,0,895,0,28,0,54,0,0,0,813,0,0,0,0,0,0,0,0,0,0
28772,35999,10923,23462,0,131,0,735,0,0,748,35999,10923,23462,0,131,0,735,0,0,748,0,0,0,0,0,0,0,0,0
28773,897,0,0,0,0,0,0,0,897,0,897,0,0,0,0,0,0,0,897,0,0,0,0,0,0,0,0,0,0
28774,5393,0,0,0,0,0,0,0,5393,0,5393,0,0,0,0,0,0,0,5393,0,0,0,0,0,0,0,0,0,0
28775,4498,4113,61,0,0,0,0,321,0,3,4498,4113,61,0,0,0,0,321,0,3,0,0,0,0,0,0,0,0,0
28776,1797,0,1797,0,0,0,0,0,0,0,1797,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28777,899,899,0,0,0,0,0,0,0,0,899,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28778,897,843,54,0,0,0,0,0,0,0,897,843,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28779,4499,4499,0,0,0,0,0,0,0,0,4499,4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28780,906,906,0,0,0,0,0,0,0,0,906,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28781,898,898,0,0,0,0,0,0,0,0,898,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28782,12612,12477,9,0,126,0,0,0,0,0,12612,12477,9,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28783,900,362,24,0,0,0,0,0,514,0,900,362,24,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0,0
28784,9898,0,0,0,0,0,0,0,9898,0,9898,0,0,0,0,0,0,0,9898,0,0,0,0,0,0,0,0,0,0
28785,2701,2701,0,0,0,0,0,0,0,0,2701,2697,4,0,0,0,0,0,0,0,0.14831294,-100,0,0,0,0,0,0,0
28786,900,735,155,0,0,0,0,10,0,0,900,735,155,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
28787,17098,15607,221,0,0,0,0,0,1249,21,17098,15633,216,0,0,0,0,0,1249,0,-0.166314847,2.314814815,0,0,0,0,0,0,0
28788,899,817,0,0,0,0,0,0,82,0,899,817,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0
28789,1795,1719,0,0,76,0,0,0,0,0,1795,1719,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28790,900,900,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28791,2697,2697,0,0,0,0,0,0,0,0,2697,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28792,3598,3598,0,0,0,0,0,0,0,0,3598,3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28793,906,347,200,0,0,0,0,0,359,0,906,386,161,0,0,0,0,0,359,0,-10.10362694,24.22360248,0,0,0,0,0,0,0
28794,897,40,857,0,0,0,0,0,0,0,897,40,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28795,894,0,819,0,0,0,0,0,75,0,894,0,819,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0
28796,900,0,0,0,0,0,0,0,900,0,900,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0
28797,904,0,0,0,0,0,0,0,904,0,904,0,0,0,0,0,0,0,904,0,0,0,0,0,0,0,0,0,0
28798,895,895,0,0,0,0,0,0,0,0,895,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28799,900,894,0,0,0,0,0,6,0,0,900,894,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
28800,218713,148466,56570,0,7968,448,0,0,4013,1248,218713,148774,56266,0,7968,448,0,0,4013,1244,-0.207025421,0.540290762,0,0,0,0,0,0,0.321543408
28801,16204,15323,881,0,0,0,0,0,0,0,16204,15323,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28802,904,838,2,0,64,0,0,0,0,0,904,838,2,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28803,4505,4286,41,0,36,0,0,142,0,0,4505,4286,41,0,36,0,0,142,0,0,0,0,0,0,0,0,0,0,0
28804,1801,1801,0,0,0,0,0,0,0,0,1801,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28805,900,0,0,0,0,0,0,0,900,0,900,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0
28806,897,510,387,0,0,0,0,0,0,0,897,510,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28807,902,0,0,0,0,0,0,0,902,0,902,0,0,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0
28808,2699,1882,815,0,0,0,0,2,0,0,2699,1850,847,0,0,0,0,2,0,0,1.72972973,-3.778040142,0,0,0,0,0,0,0
28809,898,844,3,0,0,0,0,51,0,0,898,844,3,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
28810,4498,3199,1046,0,0,0,0,0,253,0,4498,3199,1046,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0
28811,3605,3605,0,0,0,0,0,0,0,0,3605,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28812,2700,2700,0,0,0,0,0,0,0,0,2700,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28813,1801,1801,0,0,0,0,0,0,0,0,1801,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28814,895,0,0,0,193,0,0,0,702,0,895,0,0,0,193,0,0,0,702,0,0,0,0,0,0,0,0,0,0
28815,901,0,0,0,319,0,0,0,582,0,901,0,0,0,319,0,0,0,582,0,0,0,0,0,0,0,0,0,0
28816,895,0,0,0,104,0,0,0,791,0,895,0,0,0,104,0,0,0,791,0,0,0,0,0,0,0,0,0,0
28817,901,901,0,0,0,0,0,0,0,0,901,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28818,904,331,423,0,0,0,0,0,0,150,904,331,423,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0
28819,25204,16728,4054,0,0,0,0,0,4422,0,25204,16671,4108,0,0,0,0,0,4425,0,0.341911103,-1.314508277,0,0,0,0,0,-0.06779661,0
28820,1800,0,3,0,43,0,0,0,1754,0,1800,0,3,0,43,0,0,0,1754,0,0,0,0,0,0,0,0,0,0
28821,901,0,0,0,0,0,0,0,901,0,901,0,0,0,0,0,0,0,901,0,0,0,0,0,0,0,0,0,0
28822,898,732,76,0,0,0,0,90,0,0,898,732,76,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0
28823,899,0,899,0,0,0,0,0,0,0,899,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28824,898,882,0,0,0,0,0,0,16,0,898,882,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
28825,10806,10806,0,0,0,0,0,0,0,0,10806,10806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28826,2704,2704,0,0,0,0,0,0,0,0,2704,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28827,899,899,0,0,0,0,0,0,0,0,899,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28828,3599,146,149,0,291,0,0,0,3013,0,3599,146,149,0,291,0,0,0,3013,0,0,0,0,0,0,0,0,0,0
28829,81899,0,1,0,19,0,0,0,81879,0,81899,0,1,0,19,0,0,0,81879,0,0,0,0,0,0,0,0,0,0
28830,6298,0,0,0,0,0,0,0,6298,0,6298,0,0,0,0,0,0,0,6298,0,0,0,0,0,0,0,0,0,0
28831,4502,4208,3,0,0,0,0,223,0,68,4502,4208,3,0,0,0,0,223,0,68,0,0,0,0,0,0,0,0,0
28832,13502,11088,1544,0,2,0,0,0,868,0,13502,11088,1544,0,2,0,0,0,868,0,0,0,0,0,0,0,0,0,0
28833,128690,51970,68145,0,116,425,301,0,6043,1690,128690,52544,67740,0,117,425,301,0,6043,1520,-1.092417783,0.597874225,0,-0.854700855,0,0,0,0,11.18421053
28834,900,900,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28835,895,895,0,0,0,0,0,0,0,0,895,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28836,5403,5403,0,0,0,0,0,0,0,0,5403,5403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28837,3600,292,2361,0,91,0,0,0,856,0,3600,292,2361,0,91,0,0,0,856,0,0,0,0,0,0,0,0,0,0
28838,903,375,100,0,141,0,0,0,0,287,903,375,100,0,141,0,0,0,0,287,0,0,0,0,0,0,0,0,0
28839,3602,0,0,0,0,0,0,0,3602,0,3602,0,0,0,0,0,0,0,3602,0,0,0,0,0,0,0,0,0,0
28840,1798,0,0,0,0,0,0,0,1798,0,1798,0,0,0,0,0,0,0,1798,0,0,0,0,0,0,0,0,0,0
28841,4496,4404,0,0,0,0,0,92,0,0,4496,4404,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0
28842,896,220,676,0,0,0,0,0,0,0,896,217,679,0,0,0,0,0,0,0,1.382488479,-0.441826215,0,0,0,0,0,0,0
28843,6304,0,6304,0,0,0,0,0,0,0,6304,0,6304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28844,1798,1769,29,0,0,0,0,0,0,0,1798,1769,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28845,1801,1780,0,0,21,0,0,0,0,0,1801,1780,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28846,896,896,0,0,0,0,0,0,0,0,896,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28847,1795,4,1,32,11,0,0,0,1747,0,1795,4,1,32,11,0,0,0,1747,0,0,0,0,0,0,0,0,0,0
28848,905,0,0,0,29,0,0,0,876,0,905,0,0,0,29,0,0,0,876,0,0,0,0,0,0,0,0,0,0
28849,899,52,841,0,0,0,0,0,0,6,899,58,841,0,0,0,0,0,0,0,-10.34482759,0,0,0,0,0,0,0,0
28850,13508,13237,271,0,0,0,0,0,0,0,13508,13237,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28851,1800,1800,0,0,0,0,0,0,0,0,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28852,904,904,0,0,0,0,0,0,0,0,904,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28853,898,898,0,0,0,0,0,0,0,0,898,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28854,2703,1552,991,74,9,23,18,0,0,36,2703,1552,991,74,9,23,18,0,0,36,0,0,0,0,0,0,0,0,0
28855,5406,0,0,0,0,0,0,0,5406,0,5406,0,0,0,0,0,0,0,5406,0,0,0,0,0,0,0,0,0,0
28856,7196,6052,1134,0,0,0,0,10,0,0,7196,6052,1134,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
28857,898,676,124,0,0,0,0,98,0,0,898,676,124,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0
28858,894,894,0,0,0,0,0,0,0,0,894,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28859,43203,20649,21061,0,0,274,0,0,0,1219,43203,25298,17172,0,0,237,0,0,0,496,-18.37694679,22.64733287,0,0,15.61181435,0,0,0,145.766129
28860,895,804,91,0,0,0,0,0,0,0,895,208,687,0,0,0,0,0,0,0,286.5384615,-86.75400291,0,0,0,0,0,0,0
28861,163791,126307,19571,11726,5074,395,0,0,583,135,163791,122640,27386,7597,5074,395,0,0,583,116,2.990052185,-28.53647849,54.35040147,0,0,0,0,0,16.37931034
28862,896,896,0,0,0,0,0,0,0,0,896,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28863,13502,13502,0,0,0,0,0,0,0,0,13502,13502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28864,5391,5391,0,0,0,0,0,0,0,0,5391,5391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28865,1797,0,0,0,61,0,0,0,1736,0,1797,0,0,0,61,0,0,0,1736,0,0,0,0,0,0,0,0,0,0
28866,901,0,1,0,147,0,132,0,615,6,901,0,1,0,147,0,132,0,615,6,0,0,0,0,0,0,0,0,0
28867,1803,0,0,0,0,0,0,0,1803,0,1803,0,0,0,0,0,0,0,1803,0,0,0,0,0,0,0,0,0,0
28868,898,0,0,0,2,0,0,0,896,0,898,0,0,0,2,0,0,0,896,0,0,0,0,0,0,0,0,0,0
28869,896,702,194,0,0,0,0,0,0,0,896,702,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28870,2701,1335,458,0,493,0,0,0,415,0,2701,1335,458,0,493,0,0,0,415,0,0,0,0,0,0,0,0,0,0
28871,33288,32310,965,0,0,0,0,0,0,13,33288,32310,965,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
28872,2698,0,756,308,0,0,0,0,1634,0,2698,0,756,308,0,0,0,0,1634,0,0,0,0,0,0,0,0,0,0
28873,902,902,0,0,0,0,0,0,0,0,902,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28874,896,896,0,0,0,0,0,0,0,0,896,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28875,903,633,265,0,0,0,5,0,0,0,903,633,265,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
28876,5397,5397,0,0,0,0,0,0,0,0,5397,5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28877,11685,0,0,0,256,0,0,0,11429,0,11685,0,0,0,256,0,0,0,11429,0,0,0,0,0,0,0,0,0,0
28878,5404,1109,2522,0,1451,0,0,0,322,0,5404,1109,2522,0,1451,0,0,0,322,0,0,0,0,0,0,0,0,0,0
28879,902,902,0,0,0,0,0,0,0,0,902,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28880,2696,2696,0,0,0,0,0,0,0,0,2696,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28881,900,900,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28882,902,803,26,0,73,0,0,0,0,0,902,803,26,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28883,904,0,794,76,11,0,23,0,0,0,904,0,794,76,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0
28884,901,749,114,0,0,0,0,0,38,0,901,749,114,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
28885,3606,2592,510,0,0,0,194,0,310,0,3606,2592,510,0,0,0,194,0,310,0,0,0,0,0,0,0,0,0,0
28886,900,731,169,0,0,0,0,0,0,0,900,730,170,0,0,0,0,0,0,0,0.136986301,-0.588235294,0,0,0,0,0,0,0
28887,896,896,0,0,0,0,0,0,0,0,896,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28888,5395,5395,0,0,0,0,0,0,0,0,5395,5395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28889,902,0,0,0,0,0,0,0,902,0,902,0,0,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0
28890,905,0,0,0,0,0,0,0,905,0,905,0,0,0,0,0,0,0,905,0,0,0,0,0,0,0,0,0,0
28891,338366,171988,134772,1863,5019,850,5353,0,2444,16077,338366,171619,142719,3136,5033,850,5353,0,2444,7212,0.215011158,-5.568284531,-40.59311224,-0.278164117,0,0,0,0,122.9201331
28892,2700,2693,7,0,0,0,0,0,0,0,2700,2693,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28893,904,904,0,0,0,0,0,0,0,0,904,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28894,905,905,0,0,0,0,0,0,0,0,905,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28895,901,315,8,0,197,0,0,0,381,0,901,315,8,0,197,0,0,0,381,0,0,0,0,0,0,0,0,0,0
28896,897,0,23,0,0,0,0,0,874,0,897,0,23,0,0,0,0,0,874,0,0,0,0,0,0,0,0,0,0
28897,900,535,215,0,0,0,0,0,0,150,900,535,215,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0
28898,898,898,0,0,0,0,0,0,0,0,898,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28899,5394,0,0,0,0,0,0,0,5394,0,5394,0,0,0,0,0,0,0,5394,0,0,0,0,0,0,0,0,0,0
28900,8099,0,0,0,0,0,0,0,8099,0,8099,0,0,0,0,0,0,0,8099,0,0,0,0,0,0,0,0,0,0
28901,2706,2706,0,0,0,0,0,0,0,0,2706,2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28902,906,772,0,0,134,0,0,0,0,0,906,772,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28903,17106,17106,0,0,0,0,0,0,0,0,17106,17106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28904,898,898,0,0,0,0,0,0,0,0,898,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28905,900,900,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28906,11689,11689,0,0,0,0,0,0,0,0,11689,11689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28907,897,897,0,0,0,0,0,0,0,0,897,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28908,901,865,10,0,0,0,0,0,26,0,901,865,10,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
28909,10801,1517,6488,0,348,978,486,0,0,984,10801,1777,6252,0,348,978,486,0,0,960,-14.63140124,3.774792067,0,0,0,0,0,0,2.5
28910,9007,4458,4297,0,0,0,0,0,252,0,9007,4458,4297,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0
28911,11702,11702,0,0,0,0,0,0,0,0,11702,11702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28912,904,904,0,0,0,0,0,0,0,0,904,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28913,895,895,0,0,0,0,0,0,0,0,895,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28914,900,900,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28915,4503,43,2666,155,561,296,226,0,0,556,4503,35,2671,155,561,296,229,0,0,556,22.85714286,-0.187195807,0,0,0,-1.310043668,0,0,0
28916,1797,0,0,0,67,0,0,0,1730,0,1797,0,0,0,67,0,0,0,1730,0,0,0,0,0,0,0,0,0,0
28917,897,841,6,0,0,0,0,0,50,0,897,841,6,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
28918,2701,2701,0,0,0,0,0,0,0,0,2701,2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28919,1802,0,0,0,0,0,0,0,1802,0,1802,0,0,0,0,0,0,0,1802,0,0,0,0,0,0,0,0,0,0
28920,896,0,0,0,0,0,0,0,896,0,896,0,0,0,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0
28921,17097,14333,1292,0,0,0,340,987,0,145,17097,14427,1227,0,0,0,340,987,0,116,-0.65155611,5.297473513,0,0,0,0,0,0,25
