CPFA,MUN_CODE,MUN_NAME,RUVI_CODE,RUVI_NAME,COMMENT_,ACRES,JURSCODE,STATE_ELIGIBLE,TC_ID,TC_Percent_Change,LowVeg_Percent_Change,Barren_Percent_Change,Water_Percent_Change,Building_Percent_Change,Road_Percent_Change,Shrub_Percent_Change,Wetlands_Percent_Change,Imperv_Percent_Change,TC_Change_Acres,LowVeg_Change_Acres,Barren_Change_Acres,Water_Change_Acres,Buildings_Change_Acres,Road_Change_Acres,Shrub_Change_Acres,Wetlands_Change_Acres,Impervious_Change_Acres,Forest_Change,Forest_Change_Acres,NonForest_Change_Acres
IN,,,RV,FIDDLERSBURG/SECURITY,NO,127.8909025,WASH,YES,2303,0.139903111,-0.054879121,0,-0.008888872,-0.018550689,-0.003285018,0,0,-0.054299412,0.17890402,-0.07017782,0,-0.01136683,-0.02372208,-0.004200785,0,0,-0.069436505,1.00E-11,2.00E-15,0.17890402
IN,,,RV,MOUNT LENA,NO,210.6714846,WASH,YES,2304,0.153788944,-0.161765793,0,0,0.017713296,-0.001173066,0,0,-0.008563381,0.323954655,-0.340757795,0,0,0.037312855,-0.00247105,0,0,-0.018038665,1.02E-10,2.50E-14,0.323954655
IN,,,,,NO,5.87570319,WASH,YES,2305,0.046272926,-0.025239778,0,0,-0.016826519,0,0,0,-0.00420663,0.002718155,-0.00148263,0,0,-0.00098842,0,0,0,-0.000247105,0,0,0
IN,,,RV,BAGTOWN,NO,247.3524323,WASH,YES,2306,-0.200813244,0.105801605,0,0,0.063341093,-0.001398699,0,0,0.033069246,-0.49668105,0.261684195,0,0,0.15666457,-0.00345947,0,0,0.081791755,9.90E-10,2.45E-13,-0.49668105
IN,MUN,BOONSBORO,,,NO,128.8661183,WASH,YES,2307,-0.322920861,-1.667721337,1.428790581,0.227808779,0.271146139,-0.027229669,0,0,0.090126369,-0.41612482,-2.149072185,1.841179355,0.29356074,0.34940647,-0.03508891,0,0,0.11613935,0,0,-0.41612482
IN,,,RV,HUYETT,NO,109.2550407,WASH,YES,2308,-0.06831111,0.060168063,0,0,0.071025458,-0.000452391,0,0,-0.062430021,-0.07462571,0.06572993,0,0,0.07759097,-0.00049421,0,0,-0.06820098,0,0,-0.07462571
IN,,,RV,LAPPANS,NO,111.9188645,WASH,YES,2309,-0.337828886,0.189228337,0,0,0.046147867,-0.001766426,0,0,0.104219107,-0.37807065,0.211768985,0,0,0.051644945,-0.00197684,0,0,0.11663356,0,0,0
IN,,, , ,NO,12.24193598,WASH,YES,2310,-0.506753346,0.157477136,0,0,0.006056813,0.432052654,0,0,-0.088833256,-0.062023355,0.01927419,0,0,0.000741315,0.05288047,0,0,-0.01087262,1.93E-12,0,-0.062023355
IN,,,RV,CAVETOWN,NO,258.6150518,WASH,YES,2311,-0.000955576,-0.365030115,-0.099857715,-0.000668903,0.038031933,-0.001146691,0,0,0.429627067,-0.00247105,-0.9439411,-0.258224725,-0.001729735,0.09834779,-0.00296526,0,0,1.11098408,1.00E-11,2.00E-15,-0.00247105
IN,,,RV,BOSTETTER,NO,139.6550856,WASH,YES,2312,0.158732687,-0.777029239,0.399574589,0,-0.004954866,-0.00371615,0,0,0.227392979,0.221653185,-1.085038055,0.55796309,0,-0.00691894,-0.005189205,0,0,0.317529925,0,0,0.221653185
IN,,,RV,ST. JAMES (LYDIA),NO,45.0383639,WASH,YES,2313,-1.012927723,0.982199688,-0.00109743,0,-0.005487149,0,0,0,0.037312614,-0.45615583,0.44231795,-0.00049421,0,-0.00247105,0,0,0,0.01680314,0,0,0
IN,MUNCOM,SMITHSBURG, , ,YES,4.84679331,WASH,NO,2314,1.621373579,-1.555091011,0,0,0,0,0,0,-0.066282568,0.07857939,-0.075367025,0,0,0,0,0,0,-0.003212365,0,0,0
IN,,,RV,RINGGOLD,NO,197.7998446,WASH,YES,2315,-0.040730602,-0.58572105,0.576350513,0,0.039231316,-0.000249881,0,0,0.011119704,-0.08055623,-1.15842824,1.139895365,0,0.07759097,-0.00049421,0,0,0.021992345,1.00E-11,2.00E-15,-0.08055623
IN,,, , ,YES,0.55944104,WASH,NO,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,5043.79375,WASH,YES,2317,-0.49083351,-2.556857756,2.073158369,0.016125273,0.297937812,0.09487991,0,0,0.565589903,-24.75349627,-128.9463079,104.5525966,0.813222555,15.02546663,4.78494122,0,0,28.52357726,-5231.770937,-1.292796757,-23.46069951
IN,,,RV,PECTONVILLE,NO,241.9687393,WASH,YES,2318,-0.49351042,0.552952279,-0.082217692,0,0.053415966,-0.003064013,0,0,-0.02757612,-1.19401136,1.33782647,-0.198919525,0,0.129235915,-0.00741315,0,0,-0.06671835,-4248.37789,-1.049795418,-0.144215942
IN,,, , ,YES,16.84591464,WASH,NO,2319,0.140820278,-0.123217743,0,0,0,0,0,0,-0.017602535,0.02372208,-0.02075682,0,0,0,0,0,0,-0.00296526,0,0,0.02372208
IN,,, , ,NO,65.58932952,WASH,YES,2320,0.257332856,0.188384228,0,0,0.044835446,-0.011303054,0,0,-0.479249477,0.168772715,0.1235525,0,0,0.029405495,-0.00741315,0,0,-0.31431756,0,0,0
IN,,, , ,YES,0.0542259,WASH,NO,2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,,RV,MERCERSVILLE,NO,178.7591844,WASH,YES,2322,-0.782400144,0.554729996,0,0,0.043405238,-0.002488198,0,0,0.186753109,-1.3986143,0.991632365,0,0,0.07759097,-0.00444789,0,0,0.333838855,-125.9222804,-0.031116025,-1.367498275
IN,,,RV,PONDSVILLE,NO,162.6841784,WASH,YES,2323,-0.477277664,0.420921836,0,0,0.077925984,-0.001367123,0,0,-0.020203033,-0.77640391,0.684727955,0,0,0.126764865,-0.002223945,0,0,-0.032864965,-179.888972,-0.044451464,-0.731952446
IN,,,RV,LEITERSBURG,NO,246.5253488,WASH,YES,2324,-0.712885064,-0.121303745,0,0,0.121805,-0.004310794,0,0,0.716694603,-1.757163655,-0.29899705,0,0,0.300232575,-0.010625515,0,0,1.766553645,2.00E-11,5.00E-15,-1.757163655
IN,,, , ,NO,4.95174421,WASH,YES,2325,0.199610759,-4.087030291,3.932331953,0,-0.034931883,0,0,0,-0.009980538,0.0098842,-0.202378995,0.19471874,0,-0.001729735,0,0,0,-0.00049421,0,0,0
IN,,, , ,NO,158.0637034,WASH,YES,2326,1.939827359,-3.361825411,-0.472487973,0,1.474062412,0.650413622,0,0,-0.229990009,3.065831735,-5.31325171,-0.74675131,0,2.32970594,1.0279568,0,0,-0.363491455,0,0,0
IN,MUN,HAGERSTOWN, , ,NO,0.29217443,WASH,YES,2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,,RV,DARGAN,NO,149.5684951,WASH,YES,2328,0.066744866,-0.207008211,0,0,0.033537643,-0.008095293,0,0,0.114820995,0.09983042,-0.309622565,0,0,0.050162315,-0.012108145,0,0,0.171737975,0,0,0.09983042
IN,,, , ,NO,628.8989163,WASH,YES,2329,0.163522668,-10.91412354,-0.091389676,0.209316973,-0.000437652,-0.000557012,10.63788562,0,-0.004217373,1.01560155,-67.78510229,-0.567600185,1.300019405,-0.002718155,-0.00345947,66.06945227,0,-0.02619313,25.48427104,0.006297291,1.009304259
IN,,, , ,NO,1061.084707,WASH,YES,2330,-1.133987004,-1.542562359,1.880266437,0.37732026,-0.029065841,-0.001816615,0,0,0.449845122,-12.03154245,-16.36650546,19.94952797,4.003348105,-0.30838704,-0.01927419,0,0,4.772833075,1.89E-10,4.70E-14,-12.03154245
IN,,, , ,NO,2.98359467,WASH,YES,2331,0.066214203,-0.066214203,0,0,0,0,0,0,0,0.00197684,-0.00197684,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,77.92931919,WASH,YES,2332,0.165540862,0.080867662,0,0,-0.014270764,-0.00158564,0,0,-0.23055212,0.12898881,0.063011775,0,0,-0.011119725,-0.001235525,0,0,-0.179645335,0,0,0.12898881
IN,,, , ,NO,1244.19365,WASH,YES,2333,-0.194623822,-0.490839731,0.281379293,0,0.114363095,-0.000297924,0,0,0.290019089,-2.421381895,-6.106705865,3.500736535,0,1.42283059,-0.003706575,0,0,3.60822721,1.98E-09,4.89E-13,-2.421381895
IN,,, , ,NO,1.4496828,WASH,YES,2334,10.38540246,-9.890859482,0,0,0,0,0,0,-0.494542974,0.150486945,-0.1433209,0,0,0,0,0,0,-0.007166045,0,0,0
IN,,, , ,YES,12.04236407,WASH,NO,2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-11,5.00E-15,-5.00E-15
IN,,, , ,NO,1.85114946,WASH,YES,2336,0.534045394,-0.507343124,0,0,0,0,0,0,-0.02670227,0.0098842,-0.00938999,0,0,0,0,0,0,-0.00049421,0,0,0
IN,,, , ,NO,55.51806829,WASH,YES,2337,0.029379426,-0.784786799,0.763865086,0,0.026263427,0,0,0,-0.03472114,0.01630893,-0.435646115,0.42403218,0,0.014579195,0,0,0,-0.01927419,0,0,0
IN,,, , ,NO,5.7460346,WASH,YES,2338,-0.963523744,0.980729525,-0.017205781,0,0,0,0,0,0,-0.05535152,0.05633994,-0.00098842,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,50.6201423,WASH,YES,2339,-0.894334741,0.73128463,0,0,0,0,0,0,0.163050111,-0.45269636,0.37016329,0,0,0,0,0,0,0.08253307,0,0,0
IN,,,RV,CEDAR LAWN,NO,226.4953642,WASH,YES,2340,0.331473026,-0.275718346,0,0,-0.004473467,-0.009056044,0,0,-0.042225168,0.75070499,-0.624434335,0,0,-0.010131305,-0.020509715,0,0,-0.095629635,1.02E-12,0,0.75070499
IN,,, , ,NO,10.68636234,WASH,YES,2341,0.145728759,-0.351599547,-0.00462631,-0.055515718,0,0,0,0,0.266012815,0.015567615,-0.03755996,-0.00049421,-0.00593052,0,0,0,0,0.028417075,1.00E-11,2.00E-15,0.015567615
IN,,, , ,NO,0.07595402,WASH,YES,2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,,,,NO,0.00084381,WASH,YES,2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,,RV,JUGTOWN,NO,89.46139182,WASH,YES,2344,0.544427012,-0.554094666,0,0,0.02927918,-0.001381093,0,0,-0.018230433,0.487043955,-0.49569263,0,0,0.02619313,-0.001235525,0,0,-0.01630893,1.02E-10,2.50E-14,0.487043955
IN,,,RV,FAIRVIEW,NO,85.53202932,WASH,YES,2345,-0.565117025,0.231709537,0,0,0.117877171,-0.00433372,0,0,0.219864037,-0.48333738,0.19817821,0,0,0.10081884,-0.003706575,0,0,0.188046905,0,0,0
IN,,,RV,CEARFOSS,NO,89.04580227,WASH,YES,2346,-0.110178005,-0.295288156,0,-0.000555053,0.213695376,-0.002775265,0,0,0.195101103,-0.098100685,-0.26291972,0,-0.00049421,0.19027085,-0.00247105,0,0,0.173714815,0,0,0
IN,,,RV,MOUNT BRAIR,NO,259.9315889,WASH,YES,2347,-0.064265275,0.000855603,0,0.050195363,0.022340739,-0.006939889,0,0,-0.00218654,-0.16704298,0.002223945,0,0.13047144,0.058069675,-0.018038665,0,0,-0.005683415,-143.9111776,-0.035561172,-0.131481808
IN,,,RV,ANTIETAM,NO,71.68364284,WASH,YES,2348,-0.041707167,-0.072039653,0.044119979,0,0.074107777,-0.001723437,0,0,-0.002757499,-0.029899705,-0.051644945,0.03162944,0,0.053127575,-0.001235525,0,0,-0.00197684,9.82E-11,2.40E-14,-0.029899705
IN,,, , ,YES,163.4000344,WASH,NO,2349,0.050966935,-0.286292012,-0.130668937,0,0.133391207,0,0,0,0.232602807,0.083274385,-0.467769765,-0.21349872,0,0.21794661,0,0,0,0.38004749,0,0,0.083274385
IN,,, , ,NO,49.1345556,WASH,YES,2350,0.030176533,-0.028667706,0,0,0,0,0,0,-0.001508827,0.0148263,-0.014084985,0,0,0,0,0,0,-0.000741315,0,0,0
IN,MUN,BOONSBORO,,,NO,29.69209871,WASH,YES,2351,0.103187152,-0.142298411,-0.010818008,0,0,0,0,0,0.049929267,0.03064102,-0.042254955,-0.003212365,0,0,0,0,0,0.0148263,0,0,0
IN,,,RV,EDGEMONT,NO,278.401064,WASH,YES,2352,0.078560174,-0.122145536,0,0,0.092674375,-0.00186414,0,0,-0.047224873,0.218687925,-0.34001648,0,0,0.25797762,-0.005189205,0,0,-0.13145986,-5.996299068,-0.001481715,0.22016964
IN,,, , ,NO,72.24123799,WASH,YES,2353,0.546635013,-0.447433415,-0.001026223,0,-0.048574576,-0.005473192,0,0,-0.044127607,0.39487379,-0.32321334,-0.000741315,0,-0.03508891,-0.00395368,0,0,-0.031876545,1.02E-12,0,0.39487379
IN,,,,,NO,18.0029576,WASH,YES,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82E-11,2.40E-14,-2.40E-14
IN,,,RV,CASCADE,NO,599.415161,WASH,YES,2355,-0.054405004,-0.178962728,0.191234219,0,0.071534833,-0.003434342,-0.002722344,0,-0.023244632,-0.320989395,-1.055879665,1.12828143,0,0.42205534,-0.02026261,-0.016061825,0,-0.137143275,-1636.989646,-0.404508326,0.083518931
IN,,, , ,YES,287.5502677,WASH,NO,2356,0.237374137,-0.217779168,-0.01237577,0,-0.000429714,-0.002492342,0,0,-0.004297142,0.68250401,-0.62616407,-0.03558312,0,-0.001235525,-0.007166045,0,0,-0.01235525,1.00E-10,2.50E-14,0.68250401
IN,,, , ,NO,0.00000016,WASH,YES,,,,,,,,,,,,,,,,,,,,0,0,0
IN,,, , ,NO,16.14919919,WASH,YES,2358,0.133129304,-0.255547054,0,0,0.140780413,0,0,0,-0.018362663,0.021498135,-0.041266535,0,0,0.02273366,0,0,0,-0.00296526,-23.98519627,-0.005926862,0.027424997
IN,,, , ,YES,0.96116329,WASH,NO,2359,0.102880658,0,0,0,-0.051440329,0,0,0,-0.051440329,0.00098842,0,0,0,-0.00049421,0,0,0,-0.00049421,0,0,0
IN,,,RV,BRETHEDSVILLE,NO,115.6490634,WASH,YES,2360,-1.183190447,0.861803698,0,0,0.103211303,-0.000854752,0,0,0.219030198,-1.368220385,0.996574465,0,0,0.119351715,-0.00098842,0,0,0.253282625,2.00E-11,5.00E-15,-1.368220385
IN,,,RV,MAUGANSVILLE,NO,500.4848947,WASH,YES,2361,0.886833875,-1.545243835,-0.499856309,0,0.546123756,0.058760151,0,0,0.553382363,4.4380058,-7.73290387,-2.501443915,0,2.7329813,0.29405495,0,0,2.769305735,0,0,0
IN,,,RV,FAIRPLAY,NO,445.727374,WASH,YES,2362,-0.202411194,0.053499535,0,0,0.07367967,-0.003215516,0,0,0.078447504,-0.902180355,0.238456325,0,0,0.328402545,-0.01433209,0,0,0.349653575,2.04E-10,5.00E-14,-0.902180355
IN,,, , ,NO,2.0311575,WASH,YES,2363,0.243309002,-2.810218978,0,0,0.352798054,0,0,0,2.214111922,0.0049421,-0.057081255,0,0,0.007166045,0,0,0,0.04497311,0,0,0
IN,,,RV,CHARLTON,NO,85.90267605,WASH,YES,2364,0.341481518,-0.326809608,0,0,0.011507381,0,0,0,-0.026179291,0.293313635,-0.28071128,0,0,0.0098842,0,0,0,-0.022486555,0,0,0
IN,,,RV,MAPLEVILLE,NO,136.9826287,WASH,YES,2365,-0.845121744,0.747531379,0,0,0.101017754,-0.005772443,0,0,0.002345055,-1.157686925,1.02400312,0,0,0.1383788,-0.00790736,0,0,0.003212365,0,0,0
IN,,,RV,BIG SPRING,NO,45.15640415,WASH,YES,2366,-0.012586326,-0.078801344,0,0,0.114918627,-0.004377852,0,0,-0.019153104,-0.005683415,-0.03558312,0,0,0.05189205,-0.00197684,0,0,-0.008648675,1.00E-10,2.50E-14,-0.005683415
IN,,,RV,INDIAN SPRINGS,NO,45.33752408,WASH,YES,2367,-0.058868097,-0.184235342,0.234927314,-0.00327045,0.002725375,0,0,0,0.0087212,-0.02668734,-0.08352149,0.106502255,-0.00148263,0.001235525,0,0,0,0.00395368,1.02E-10,2.50E-14,-0.02668734
IN,,, , ,NO,22.97143491,WASH,YES,2368,0.776811844,-0.652005509,0,0,-0.007531417,-0.018290584,0,0,-0.098984335,0.17840981,-0.14974563,0,0,-0.001729735,-0.004200785,0,0,-0.02273366,0,0,0
IN,,, , ,YES,0.6935744,WASH,NO,2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,182.0586711,WASH,YES,2370,-3.056261767,-1.26425751,5.978822261,-1.628712246,0,0,0,0,-0.029590738,-5.56381618,-2.30153597,10.88423394,-2.965012895,0,0,0,0,-0.05386889,0,0,-5.56381618
IN,,,RV,TILGHMANTON,NO,254.2280324,WASH,YES,2371,-0.172042927,0.042378936,0,0,0.066289987,-0.001749589,0,0,0.065123594,-0.43737585,0.10773778,0,0,0.16852561,-0.00444789,0,0,0.16556035,0,0,-0.43737585
IN,,,RV,GREENSBURG,NO,178.9223006,WASH,YES,2372,1.068340654,-1.325377752,0,0,0.143228088,-0.003314826,0,0,0.117123836,1.911357175,-2.37121958,0,0,0.256247885,-0.00593052,0,0,0.20954504,0,0,1.911357175
IN,,, , ,NO,0.17896906,WASH,YES,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,,RV,TREGO/ROHRERSVILLE STATION,NO,134.7273498,WASH,YES,2374,0.143062041,-0.177543661,0,-0.000183413,0.012838901,-0.002017542,0,0,0.023843674,0.1927419,-0.23919764,0,-0.000247105,0.01729735,-0.002718155,0,0,0.03212365,0,0,0.1927419
IN,,, , ,NO,3.85717574,WASH,YES,2375,0.314001922,-0.269144505,0,0,0,-0.038449215,0,0,-0.006408202,0.012108145,-0.01037841,0,0,0,-0.00148263,0,0,-0.000247105,0,0,0
IN,,, , ,NO,2183.447214,WASH,YES,2376,-0.056817404,0.055142309,0,0,0.002025959,0,0,0,-0.000350864,-1.2404671,1.20389556,0,0,0.044231795,0,0,0,-0.007660255,-158.9019253,-0.03926546,-1.20120164
IN,,, , ,YES,0.00574946,WASH,NO,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,,RV,BROWNSVILLE,NO,51.70593681,WASH,YES,2378,-0.007646868,-0.063564587,0,0,0.072167313,0,0,0,-0.000955858,-0.00395368,-0.032864965,0,0,0.037312855,0,0,0,-0.00049421,0,0,-0.00395368
IN,,,RV,REID,NO,57.75370857,WASH,YES,2379,0.053921736,-0.130952789,0,0,0.077886953,-0.001283851,0,0,0.00042795,0.03113523,-0.07561413,0,0,0.04497311,-0.000741315,0,0,0.000247105,0,0,0
IN,,,RV,BEAVER CREEK,NO,351.092448,WASH,YES,2380,-0.12732622,-0.052718263,0,-0.002322701,0.031039725,-0.00260424,0,0,0.153931699,-0.447012945,-0.185081645,0,-0.008154465,0.108973305,-0.009142885,0,0,0.540418635,9.82E-11,2.40E-14,-0.447012945
IN,,, , ,NO,80.39232905,WASH,YES,2381,0.381479933,-0.285264608,0,0,-0.056561086,-0.000614794,0,0,-0.039039445,0.306657305,-0.22931344,0,0,-0.04546732,-0.00049421,0,0,-0.031382335,0,0,0
IN,,,RV,ROHRERSVILLE,NO,132.9946872,WASH,YES,2382,0.089930063,-0.053140492,0,0,0.038833436,-0.004645148,0,0,-0.070977859,0.11959882,-0.07067203,0,0,0.051644945,-0.006177625,0,0,-0.09439411,2.00E-11,5.00E-15,0.11959882
IN,,,RV,MIDDLEBURG,NO,57.49437416,WASH,YES,2383,0.095050671,-0.120933014,0,0,0.06247462,0,0,0,-0.036592277,0.052633365,-0.066965455,0,0,0.0345947,0,0,0,-0.02026261,9.82E-11,2.40E-14,0.052633365
IN,,,RV,FIDDLERSBURG/SECURITY,NO,0.00012635,WASH,YES,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,0.21698838,WASH,YES,2385,2.483069977,-2.37020316,0,0,0,0,0,0,-0.112866817,0.00543631,-0.005189205,0,0,0,0,0,0,-0.000247105,0,0,0
IN,,, , ,NO,25.11188012,WASH,YES,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02E-10,2.50E-14,-2.50E-14
IN,,, , ,NO,1.1217197,WASH,YES,2387,0.510430537,-0.244118953,0,0,-0.155348424,0,0,0,-0.11096316,0.005683415,-0.002718155,0,0,-0.001729735,0,0,0,-0.001235525,0,0,0
IN,MUN,BOONSBORO,,,NO,0.89357703,WASH,YES,2388,0.636061947,-0.30420354,0,0,0,0,0,0,-0.331858407,0.005683415,-0.002718155,0,0,0,0,0,0,-0.00296526,0,0,0
IN,,, , ,NO,60.71138334,WASH,YES,2389,1.714199647,-3.388505785,1.677155674,0,0,0,0,0,-0.002849536,1.040559155,-2.05690202,1.0180726,0,0,0,0,0,-0.001729735,2.00E-11,5.00E-15,1.040559155
IN,MUN,HANCOCK, , ,NO,1776.910044,WASH,YES,2390,0.011543564,-0.296280163,0.16746512,-0.001502054,0.031751754,-0.003908122,0,0,0.090929902,0.20509715,-5.264077815,2.975391305,-0.02668734,0.564140715,-0.069436505,0,0,1.61557249,-1041.856963,-0.257448065,0.462545215
IN,,,RV,GAPLAND,NO,130.0025687,WASH,YES,2391,0.157382134,-0.224288549,0,0,0.063675139,-0.0007603,0,0,0.003991576,0.20460294,-0.2915839,0,0,0.082780175,-0.00098842,0,0,0.005189205,-5.996299068,-0.001481715,0.206084655
IN,,, , ,NO,15.84128213,WASH,YES,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,22.04336874,WASH,YES,2393,-1.200739952,-0.096417961,0.912607209,0,0.468636134,0,0,0,-0.084085431,-0.264649455,-0.02125103,0.20114347,0,0.10328989,0,0,0,-0.018532875,0,0,0
IN,,, , ,YES,5.16869156,WASH,NO,2394,0.215115445,-0.129069267,0,0,-0.038242746,0,0,0,-0.047803432,0.011119725,-0.006671835,0,0,-0.00197684,0,0,0,-0.00247105,0,0,0
IN,,,RV,BIG POOL,NO,59.03885012,WASH,YES,2395,-0.203020612,0.12013797,0,0,0.194230029,-0.007116186,0,0,-0.104231201,-0.119845925,0.070919135,0,0,0.11465672,-0.004200785,0,0,-0.061529145,1.02E-10,2.50E-14,-0.119845925
IN,,, , ,NO,50.284551,WASH,YES,2396,0.049147778,-0.049147778,0,0,0,0,0,0,0,0.0247105,-0.0247105,0,0,0,0,0,0,0,1.02E-10,2.50E-14,0.0247105
IN,,,RV,YARROWSBURG,NO,142.3719971,WASH,YES,2397,-1.647942545,1.332585873,0,0,0.137285156,0,0,0,0.178071517,-2.346261975,1.89727219,0,0,0.195460055,0,0,0,0.25352973,-3459.864562,-0.854949833,-1.491312142
IN,,, , ,YES,0.00000812,WASH,NO,,,,,,,,,,,,,,,,,,,,0,0,0
IN,,, , ,NO,78.68677402,WASH,YES,2399,-0.998734308,0.940003706,0,0,0.061871276,0,0,0,-0.003140674,-0.7857939,0.739585265,0,0,0.048679685,0,0,0,-0.00247105,0,0,-0.7857939
IN,,,RV,KEMPS,NO,94.79429098,WASH,YES,2400,0.017724026,0.088098838,0,0,0.090705312,-0.003388417,0,0,-0.193139759,0.01680314,0.08352149,0,0,0.08599254,-0.003212365,0,0,-0.183104805,0,0,0.01680314
IN,,,RV,WILLIAMSPORT STATION,NO,164.8432463,WASH,YES,2401,0.014691618,-0.248708112,0.000149914,0,0.05996579,-0.001499145,0,0,0.175399934,0.02421629,-0.409947195,0.000247105,0,0.098842,-0.00247105,0,0,0.28911285,2.04E-10,5.00E-14,0.02421629
IN,,,RV,KEMPS MILL,NO,24.11250906,WASH,YES,2402,-0.049197466,-0.113769141,0.094295144,0,0.068671463,0,0,0,0,-0.01186104,-0.027428655,0.02273366,0,0.016556035,0,0,0,0,2.00E-11,5.00E-15,-0.01186104
IN,,, , ,NO,169.3916033,WASH,YES,2403,-0.223197353,-0.485490713,-0.010941047,0,0.012837495,0.43326545,0,0,0.273526168,-0.37807065,-0.82236544,-0.018532875,0,0.02174524,0.73390185,0,0,0.463321875,2.00E-11,5.00E-15,-0.37807065
IN,,, , ,NO,549.6008968,WASH,YES,2404,-0.961827269,-1.727476129,2.661875291,0,0.00076439,0,0,0,0.026663717,-5.285823055,-9.493526995,14.628616,0,0.004200785,0,0,0,0.146533265,-3525.823852,-0.871248703,-4.414574352
IN,,, , ,NO,5.63623948,WASH,YES,2405,0.219250164,-0.271870204,0,0,0,0,0,0,0.052620039,0.01235525,-0.01532051,0,0,0,0,0,0,0.00296526,0,0,0
IN,,, , ,NO,630.4575925,WASH,YES,2406,-0.374289168,0.181598253,-0.8756148,0.05028935,0.603393806,0.164978857,0,0,0.249643702,-2.359605645,1.144837465,-5.520078595,0.317035715,3.80393437,1.040064945,0,0,1.573811745,1.02E-10,2.50E-14,-2.359605645
IN,,,,,NO,11.47383386,WASH,YES,2407,0.124897713,-0.086136354,0,0,0,0,0,0,-0.038761359,0.01433209,-0.0098842,0,0,0,0,0,0,-0.00444789,0,0,0
IN,,,,,NO,86.11131273,WASH,YES,2408,0.030419822,-0.04218598,0,-0.002582815,0,0,0,0,0.014348973,0.02619313,-0.036324435,0,-0.002223945,0,0,0,0,0.01235525,1.00E-11,2.00E-15,0.02619313
IN,,,,,NO,14.00843814,WASH,YES,2409,0.005291659,-0.005291659,0,0,0,0,0,0,0,0.000741315,-0.000741315,0,0,0,0,0,0,0,0,0,0
IN,,,,,NO,4.45358338,WASH,YES,2410,0.060995897,-0.027725408,0,0,-0.016635245,0,0,0,-0.016635245,0.002718155,-0.001235525,0,0,-0.000741315,0,0,0,-0.000741315,0,0,0
IN,,,,,NO,65.08370484,WASH,YES,2411,-8.876831542,9.206404654,-0.064168037,0,0,0,0,0,-0.265405075,-5.777067795,5.991554935,-0.041760745,0,0,0,0,0,-0.172726395,-14122.78338,-3.489810387,-2.287257408
IN,,,,,NO,17.85246686,WASH,YES,2412,0.07754729,-0.055390921,0,-0.022156369,0,0,0,0,0,0.01383788,-0.0098842,0,-0.00395368,0,0,0,0,0,0,0,0.01383788
IN,,,,,NO,40.99500433,WASH,YES,2413,0.128992592,-0.303192868,0,0,0.039179993,-0.014466459,0,0,0.149486742,0.05288047,-0.124293815,0,0,0.016061825,-0.00593052,0,0,0.06128204,2.00E-11,5.00E-15,0.05288047
IN,,,,,NO,17.91242831,WASH,YES,2414,0.211086891,-0.223503766,0,0,0,-0.006898264,0,0,0.01931514,0.037807065,-0.04003101,0,0,0,-0.001235525,0,0,0.00345947,0,0,0
IN,,,,,NO,168.8796523,WASH,YES,2415,-0.431520771,-7.201816806,4.465486386,0.481125905,0.817533586,2.510692906,0,0,-0.641501206,-0.728712645,-12.16176679,7.540903285,0.81248124,1.380575635,4.23982759,0,0,-1.08330832,0,0,0
IN,,,,,NO,88.99071451,WASH,YES,2416,-0.726718354,-0.983582885,0,0,0.329064291,0,0,0,1.381236949,-0.646673785,-0.87524591,0,0,0.292819425,0,0,0,1.22910027,3.06E-10,7.60E-14,-0.646673785
IN,,,,,NO,63.71851137,WASH,YES,2417,0.121780005,-3.395102427,2.249439579,-0.005429682,0.162114783,-0.009308026,0,0,0.876505767,0.07759097,-2.16315717,1.433209,-0.00345947,0.10328989,-0.00593052,0,0,0.5584573,0,0,0
IN,,,,,NO,217.5881854,WASH,YES,2418,0.051787521,0.34547728,-0.469835472,-0.000113569,0.022827394,-0.001022122,0,0,0.050878968,0.11267988,0.75169341,-1.022273385,-0.000247105,0.049668105,-0.002223945,0,0,0.11070304,0,0,0.11267988
